ModelName,Response,Corr,Trial,CorrRes,Duration,Feedback
gluon_xception65,2,0,19,1,1000,1
gluon_xception65,1,0,20,3,750,1
gluon_xception65,1,1,21,1,750,1
gluon_xception65,1,0,22,3,750,1
gluon_xception65,3,0,23,1,750,1
gluon_xception65,2,0,24,1,750,1
gluon_xception65,2,1,25,2,750,1
gluon_xception65,2,1,26,2,750,1
gluon_xception65,1,0,27,2,750,1
gluon_xception65,1,1,28,1,750,1
gluon_xception65,1,1,29,1,750,1
gluon_xception65,2,1,30,2,750,1
gluon_xception65,3,1,31,3,750,1
gluon_xception65,3,0,32,1,750,1
gluon_xception65,3,0,33,1,750,1
gluon_xception65,2,1,34,2,750,1
gluon_xception65,1,1,35,1,750,1
gluon_xception65,2,0,36,3,750,1
gluon_xception65,2,0,37,3,1000,1
gluon_xception65,1,1,38,1,1000,1
gluon_xception65,2,1,39,2,1000,1
gluon_xception65,2,1,40,2,1500,1
gluon_xception65,2,1,41,2,1500,1
gluon_xception65,3,0,42,1,3000,1
gluon_xception65,3,0,43,1,3000,1
gluon_xception65,1,0,44,3,3000,1
gluon_xception65,2,0,45,3,4000,1
gmixer_24_224,3,1,1,3,1500,1
gmixer_24_224,3,0,2,1,1500,1
gmixer_24_224,2,1,3,2,1500,1
gmixer_24_224,2,1,4,2,1500,1
gmixer_24_224,1,0,5,3,1500,1
gmixer_24_224,1,0,6,2,1500,1
gmixer_24_224,3,1,7,3,1500,1
gmixer_24_224,3,0,8,2,1500,1
gmixer_24_224,2,1,9,2,1500,1
gmixer_24_224,3,0,10,1,1500,1
gmixer_24_224,1,1,11,1,1500,1
gmixer_24_224,2,1,12,2,1500,1
gmixer_24_224,2,0,13,3,1000,1
gmixer_24_224,2,0,14,1,1000,1
gmixer_24_224,2,1,15,2,1000,1
gmixer_24_224,1,0,16,3,1000,1
gmixer_24_224,2,0,17,1,1000,1
gmixer_24_224,3,0,18,2,1000,1
gmixer_24_224,1,1,19,1,1000,1
gmixer_24_224,3,1,20,3,750,1
gmixer_24_224,1,1,21,1,750,1
gmixer_24_224,3,1,22,3,750,1
gmixer_24_224,3,0,23,1,750,1
gmixer_24_224,1,1,24,1,750,1
gmixer_24_224,3,0,25,2,750,1
gmixer_24_224,2,1,26,2,750,1
gmixer_24_224,2,1,27,2,750,1
gmixer_24_224,1,1,28,1,750,1
gmixer_24_224,1,1,29,1,750,1
gmixer_24_224,2,1,30,2,750,1
gmixer_24_224,2,0,31,3,750,1
gmixer_24_224,1,1,32,1,750,1
gmixer_24_224,1,1,33,1,750,1
gmixer_24_224,3,0,34,2,750,1
gmixer_24_224,2,0,35,1,750,1
gmixer_24_224,3,1,36,3,750,1
gmixer_24_224,1,0,37,3,1000,1
gmixer_24_224,2,0,38,1,1000,1
gmixer_24_224,3,0,39,2,1000,1
gmixer_24_224,2,1,40,2,1500,1
gmixer_24_224,3,0,41,2,1500,1
gmixer_24_224,1,1,42,1,3000,1
gmixer_24_224,2,0,43,1,3000,1
gmixer_24_224,3,1,44,3,3000,1
gmixer_24_224,1,0,45,3,4000,1
gmlp_s16_224,3,1,1,3,1500,1
gmlp_s16_224,1,1,2,1,1500,1
gmlp_s16_224,2,1,3,2,1500,1
gmlp_s16_224,3,0,4,2,1500,1
gmlp_s16_224,1,0,5,3,1500,1
gmlp_s16_224,2,1,6,2,1500,1
gmlp_s16_224,3,1,7,3,1500,1
gmlp_s16_224,1,0,8,2,1500,1
gmlp_s16_224,2,1,9,2,1500,1
gmlp_s16_224,3,0,10,1,1500,1
gmlp_s16_224,1,1,11,1,1500,1
gmlp_s16_224,1,0,12,2,1500,1
gmlp_s16_224,3,1,13,3,1000,1
gmlp_s16_224,1,1,14,1,1000,1
gmlp_s16_224,1,0,15,2,1000,1
gmlp_s16_224,3,1,16,3,1000,1
gmlp_s16_224,1,1,17,1,1000,1
gmlp_s16_224,3,0,18,2,1000,1
gmlp_s16_224,1,1,19,1,1000,1
gmlp_s16_224,3,1,20,3,750,1
gmlp_s16_224,3,0,21,1,750,1
gmlp_s16_224,2,0,22,3,750,1
gmlp_s16_224,2,0,23,1,750,1
gmlp_s16_224,2,0,24,1,750,1
gmlp_s16_224,3,0,25,2,750,1
gmlp_s16_224,1,0,26,2,750,1
gmlp_s16_224,2,1,27,2,750,1
gmlp_s16_224,2,0,28,1,750,1
gmlp_s16_224,1,1,29,1,750,1
gmlp_s16_224,2,1,30,2,750,1
gmlp_s16_224,3,1,31,3,750,1
gmlp_s16_224,3,0,32,1,750,1
gmlp_s16_224,1,1,33,1,750,1
gmlp_s16_224,2,1,34,2,750,1
gmlp_s16_224,3,0,35,1,750,1
gmlp_s16_224,3,1,36,3,750,1
gmlp_s16_224,1,0,37,3,1000,1
gmlp_s16_224,1,1,38,1,1000,1
gmlp_s16_224,1,0,39,2,1000,1
gmlp_s16_224,3,0,40,2,1500,1
gmlp_s16_224,2,1,41,2,1500,1
gmlp_s16_224,1,1,42,1,3000,1
gmlp_s16_224,3,0,43,1,3000,1
gmlp_s16_224,3,1,44,3,3000,1
gmlp_s16_224,2,0,45,3,4000,1
halo2botnet50ts_256,3,1,1,3,1500,1
halo2botnet50ts_256,1,1,2,1,1500,1
halo2botnet50ts_256,2,1,3,2,1500,1
halo2botnet50ts_256,2,1,4,2,1500,1
halo2botnet50ts_256,3,1,5,3,1500,1
halo2botnet50ts_256,2,1,6,2,1500,1
halo2botnet50ts_256,1,0,7,3,1500,1
halo2botnet50ts_256,2,1,8,2,1500,1
halo2botnet50ts_256,2,1,9,2,1500,1
halo2botnet50ts_256,2,0,10,1,1500,1
halo2botnet50ts_256,1,1,11,1,1500,1
halo2botnet50ts_256,2,1,12,2,1500,1
halo2botnet50ts_256,2,0,13,3,1000,1
halo2botnet50ts_256,1,1,14,1,1000,1
halo2botnet50ts_256,2,1,15,2,1000,1
halo2botnet50ts_256,1,0,16,3,1000,1
halo2botnet50ts_256,1,1,17,1,1000,1
halo2botnet50ts_256,2,1,18,2,1000,1
halo2botnet50ts_256,1,1,19,1,1000,1
halo2botnet50ts_256,2,0,20,3,750,1
halo2botnet50ts_256,1,1,21,1,750,1
halo2botnet50ts_256,2,0,22,3,750,1
halo2botnet50ts_256,3,0,23,1,750,1
halo2botnet50ts_256,2,0,24,1,750,1
halo2botnet50ts_256,2,1,25,2,750,1
halo2botnet50ts_256,2,1,26,2,750,1
halo2botnet50ts_256,2,1,27,2,750,1
halo2botnet50ts_256,1,1,28,1,750,1
halo2botnet50ts_256,1,1,29,1,750,1
halo2botnet50ts_256,2,1,30,2,750,1
halo2botnet50ts_256,3,1,31,3,750,1
halo2botnet50ts_256,3,0,32,1,750,1
halo2botnet50ts_256,1,1,33,1,750,1
halo2botnet50ts_256,2,1,34,2,750,1
halo2botnet50ts_256,1,1,35,1,750,1
halo2botnet50ts_256,3,1,36,3,750,1
halo2botnet50ts_256,3,1,37,3,1000,1
halo2botnet50ts_256,1,1,38,1,1000,1
halo2botnet50ts_256,3,0,39,2,1000,1
halo2botnet50ts_256,2,1,40,2,1500,1
halo2botnet50ts_256,2,1,41,2,1500,1
halo2botnet50ts_256,2,0,42,1,3000,1
halo2botnet50ts_256,1,1,43,1,3000,1
halo2botnet50ts_256,3,1,44,3,3000,1
halo2botnet50ts_256,2,0,45,3,4000,1
halonet26t,2,0,1,3,1500,1
halonet26t,1,1,2,1,1500,1
halonet26t,2,1,3,2,1500,1
halonet26t,2,1,4,2,1500,1
halonet26t,3,1,5,3,1500,1
halonet26t,3,0,6,2,1500,1
halonet26t,3,1,7,3,1500,1
halonet26t,2,1,8,2,1500,1
halonet26t,1,0,9,2,1500,1
halonet26t,1,1,10,1,1500,1
halonet26t,1,1,11,1,1500,1
halonet26t,2,1,12,2,1500,1
halonet26t,2,0,13,3,1000,1
halonet26t,2,0,14,1,1000,1
halonet26t,2,1,15,2,1000,1
halonet26t,2,0,16,3,1000,1
halonet26t,1,1,17,1,1000,1
halonet26t,1,0,18,2,1000,1
halonet26t,1,1,19,1,1000,1
halonet26t,3,1,20,3,750,1
halonet26t,3,0,21,1,750,1
halonet26t,1,0,22,3,750,1
halonet26t,3,0,23,1,750,1
halonet26t,3,0,24,1,750,1
halonet26t,2,1,25,2,750,1
halonet26t,2,1,26,2,750,1
halonet26t,2,1,27,2,750,1
halonet26t,1,1,28,1,750,1
halonet26t,1,1,29,1,750,1
halonet26t,2,1,30,2,750,1
halonet26t,3,1,31,3,750,1
halonet26t,3,0,32,1,750,1
halonet26t,1,1,33,1,750,1
halonet26t,2,1,34,2,750,1
halonet26t,2,0,35,1,750,1
halonet26t,1,0,36,3,750,1
halonet26t,2,0,37,3,1000,1
halonet26t,2,0,38,1,1000,1
halonet26t,2,1,39,2,1000,1
halonet26t,1,0,40,2,1500,1
halonet26t,2,1,41,2,1500,1
halonet26t,2,0,42,1,3000,1
halonet26t,2,0,43,1,3000,1
halonet26t,1,0,44,3,3000,1
halonet26t,1,0,45,3,4000,1
halonet50ts,3,1,1,3,1500,1
halonet50ts,1,1,2,1,1500,1
halonet50ts,3,0,3,2,1500,1
halonet50ts,2,1,4,2,1500,1
halonet50ts,2,0,5,3,1500,1
halonet50ts,2,1,6,2,1500,1
halonet50ts,2,0,7,3,1500,1
halonet50ts,1,0,8,2,1500,1
halonet50ts,3,0,9,2,1500,1
halonet50ts,1,1,10,1,1500,1
halonet50ts,1,1,11,1,1500,1
halonet50ts,2,1,12,2,1500,1
halonet50ts,2,0,13,3,1000,1
halonet50ts,1,1,14,1,1000,1
halonet50ts,2,1,15,2,1000,1
halonet50ts,3,1,16,3,1000,1
halonet50ts,1,1,17,1,1000,1
halonet50ts,2,1,18,2,1000,1
halonet50ts,2,0,19,1,1000,1
halonet50ts,3,1,20,3,750,1
halonet50ts,1,1,21,1,750,1
halonet50ts,1,0,22,3,750,1
halonet50ts,1,1,23,1,750,1
halonet50ts,1,1,24,1,750,1
halonet50ts,2,1,25,2,750,1
halonet50ts,2,1,26,2,750,1
halonet50ts,2,1,27,2,750,1
halonet50ts,1,1,28,1,750,1
halonet50ts,2,0,29,1,750,1
halonet50ts,2,1,30,2,750,1
halonet50ts,3,1,31,3,750,1
halonet50ts,1,1,32,1,750,1
halonet50ts,1,1,33,1,750,1
halonet50ts,1,0,34,2,750,1
halonet50ts,1,1,35,1,750,1
halonet50ts,3,1,36,3,750,1
halonet50ts,1,0,37,3,1000,1
halonet50ts,3,0,38,1,1000,1
halonet50ts,3,0,39,2,1000,1
halonet50ts,2,1,40,2,1500,1
halonet50ts,2,1,41,2,1500,1
halonet50ts,2,0,42,1,3000,1
halonet50ts,2,0,43,1,3000,1
halonet50ts,2,0,44,3,3000,1
halonet50ts,1,0,45,3,4000,1
haloregnetz_b,3,1,1,3,1500,1
haloregnetz_b,1,1,2,1,1500,1
haloregnetz_b,2,1,3,2,1500,1
haloregnetz_b,2,1,4,2,1500,1
haloregnetz_b,3,1,5,3,1500,1
haloregnetz_b,2,1,6,2,1500,1
haloregnetz_b,1,0,7,3,1500,1
haloregnetz_b,2,1,8,2,1500,1
haloregnetz_b,2,1,9,2,1500,1
haloregnetz_b,1,1,10,1,1500,1
haloregnetz_b,1,1,11,1,1500,1
haloregnetz_b,2,1,12,2,1500,1
haloregnetz_b,1,0,13,3,1000,1
haloregnetz_b,3,0,14,1,1000,1
haloregnetz_b,2,1,15,2,1000,1
haloregnetz_b,1,0,16,3,1000,1
haloregnetz_b,2,0,17,1,1000,1
haloregnetz_b,3,0,18,2,1000,1
haloregnetz_b,2,0,19,1,1000,1
haloregnetz_b,3,1,20,3,750,1
haloregnetz_b,1,1,21,1,750,1
haloregnetz_b,3,1,22,3,750,1
haloregnetz_b,1,1,23,1,750,1
haloregnetz_b,2,0,24,1,750,1
haloregnetz_b,1,0,25,2,750,1
haloregnetz_b,3,0,26,2,750,1
haloregnetz_b,3,0,27,2,750,1
haloregnetz_b,1,1,28,1,750,1
haloregnetz_b,3,0,29,1,750,1
haloregnetz_b,1,0,30,2,750,1
haloregnetz_b,1,0,31,3,750,1
haloregnetz_b,1,1,32,1,750,1
haloregnetz_b,2,0,33,1,750,1
haloregnetz_b,3,0,34,2,750,1
haloregnetz_b,1,1,35,1,750,1
haloregnetz_b,3,1,36,3,750,1
haloregnetz_b,3,1,37,3,1000,1
haloregnetz_b,1,1,38,1,1000,1
haloregnetz_b,2,1,39,2,1000,1
haloregnetz_b,3,0,40,2,1500,1
haloregnetz_b,2,1,41,2,1500,1
haloregnetz_b,1,1,42,1,3000,1
haloregnetz_b,2,0,43,1,3000,1
haloregnetz_b,3,1,44,3,3000,1
haloregnetz_b,1,0,45,3,4000,1
hardcorenas_a,3,1,1,3,1500,1
hardcorenas_a,1,1,2,1,1500,1
hardcorenas_a,2,1,3,2,1500,1
hardcorenas_a,2,1,4,2,1500,1
hardcorenas_a,3,1,5,3,1500,1
hardcorenas_a,1,0,6,2,1500,1
hardcorenas_a,3,1,7,3,1500,1
hardcorenas_a,2,1,8,2,1500,1
hardcorenas_a,3,0,9,2,1500,1
hardcorenas_a,3,0,10,1,1500,1
hardcorenas_a,1,1,11,1,1500,1
hardcorenas_a,3,0,12,2,1500,1
hardcorenas_a,2,0,13,3,1000,1
hardcorenas_a,1,1,14,1,1000,1
hardcorenas_a,1,0,15,2,1000,1
hardcorenas_a,2,0,16,3,1000,1
hardcorenas_a,3,0,17,1,1000,1
hardcorenas_a,3,0,18,2,1000,1
hardcorenas_a,3,0,19,1,1000,1
hardcorenas_a,3,1,20,3,750,1
hardcorenas_a,3,0,21,1,750,1
hardcorenas_a,1,0,22,3,750,1
hardcorenas_a,1,1,23,1,750,1
hardcorenas_a,1,1,24,1,750,1
hardcorenas_a,2,1,25,2,750,1
hardcorenas_a,3,0,26,2,750,1
hardcorenas_a,3,0,27,2,750,1
hardcorenas_a,2,0,28,1,750,1
hardcorenas_a,2,0,29,1,750,1
hardcorenas_a,1,0,30,2,750,1
hardcorenas_a,1,0,31,3,750,1
hardcorenas_a,1,1,32,1,750,1
hardcorenas_a,1,1,33,1,750,1
hardcorenas_a,2,1,34,2,750,1
hardcorenas_a,1,1,35,1,750,1
hardcorenas_a,3,1,36,3,750,1
hardcorenas_a,3,1,37,3,1000,1
hardcorenas_a,1,1,38,1,1000,1
hardcorenas_a,2,1,39,2,1000,1
hardcorenas_a,1,0,40,2,1500,1
hardcorenas_a,3,0,41,2,1500,1
hardcorenas_a,2,0,42,1,3000,1
hardcorenas_a,3,0,43,1,3000,1
hardcorenas_a,2,0,44,3,3000,1
hardcorenas_a,1,0,45,3,4000,1
hardcorenas_b,3,1,1,3,1500,1
hardcorenas_b,1,1,2,1,1500,1
hardcorenas_b,1,0,3,2,1500,1
hardcorenas_b,2,1,4,2,1500,1
hardcorenas_b,1,0,5,3,1500,1
hardcorenas_b,3,0,6,2,1500,1
hardcorenas_b,1,0,7,3,1500,1
hardcorenas_b,3,0,8,2,1500,1
hardcorenas_b,3,0,9,2,1500,1
hardcorenas_b,1,1,10,1,1500,1
hardcorenas_b,1,1,11,1,1500,1
hardcorenas_b,2,1,12,2,1500,1
hardcorenas_b,1,0,13,3,1000,1
hardcorenas_b,3,0,14,1,1000,1
hardcorenas_b,1,0,15,2,1000,1
hardcorenas_b,3,1,16,3,1000,1
hardcorenas_b,3,0,17,1,1000,1
hardcorenas_b,3,0,18,2,1000,1
hardcorenas_b,2,0,19,1,1000,1
hardcorenas_b,3,1,20,3,750,1
hardcorenas_b,1,1,21,1,750,1
hardcorenas_b,2,0,22,3,750,1
hardcorenas_b,1,1,23,1,750,1
hardcorenas_b,1,1,24,1,750,1
hardcorenas_b,2,1,25,2,750,1
hardcorenas_b,2,1,26,2,750,1
hardcorenas_b,2,1,27,2,750,1
hardcorenas_b,1,1,28,1,750,1
hardcorenas_b,3,0,29,1,750,1
hardcorenas_b,3,0,30,2,750,1
hardcorenas_b,3,1,31,3,750,1
hardcorenas_b,3,0,32,1,750,1
hardcorenas_b,1,1,33,1,750,1
hardcorenas_b,2,1,34,2,750,1
hardcorenas_b,1,1,35,1,750,1
hardcorenas_b,3,1,36,3,750,1
hardcorenas_b,1,0,37,3,1000,1
hardcorenas_b,3,0,38,1,1000,1
hardcorenas_b,2,1,39,2,1000,1
hardcorenas_b,2,1,40,2,1500,1
hardcorenas_b,3,0,41,2,1500,1
hardcorenas_b,1,1,42,1,3000,1
hardcorenas_b,2,0,43,1,3000,1
hardcorenas_b,1,0,44,3,3000,1
hardcorenas_b,3,1,45,3,4000,1
hardcorenas_c,2,0,1,3,1500,1
hardcorenas_c,1,1,2,1,1500,1
hardcorenas_c,2,1,3,2,1500,1
hardcorenas_c,2,1,4,2,1500,1
hardcorenas_c,3,1,5,3,1500,1
hardcorenas_c,2,1,6,2,1500,1
hardcorenas_c,3,1,7,3,1500,1
hardcorenas_c,2,1,8,2,1500,1
hardcorenas_c,3,0,9,2,1500,1
hardcorenas_c,3,0,10,1,1500,1
hardcorenas_c,1,1,11,1,1500,1
hardcorenas_c,3,0,12,2,1500,1
hardcorenas_c,3,1,13,3,1000,1
hardcorenas_c,1,1,14,1,1000,1
hardcorenas_c,1,0,15,2,1000,1
hardcorenas_c,3,1,16,3,1000,1
hardcorenas_c,3,0,17,1,1000,1
hardcorenas_c,3,0,18,2,1000,1
hardcorenas_c,2,0,19,1,1000,1
hardcorenas_c,3,1,20,3,750,1
hardcorenas_c,1,1,21,1,750,1
hardcorenas_c,3,1,22,3,750,1
hardcorenas_c,2,0,23,1,750,1
hardcorenas_c,3,0,24,1,750,1
hardcorenas_c,1,0,25,2,750,1
hardcorenas_c,3,0,26,2,750,1
hardcorenas_c,2,1,27,2,750,1
hardcorenas_c,3,0,28,1,750,1
hardcorenas_c,1,1,29,1,750,1
hardcorenas_c,2,1,30,2,750,1
hardcorenas_c,2,0,31,3,750,1
hardcorenas_c,1,1,32,1,750,1
hardcorenas_c,2,0,33,1,750,1
hardcorenas_c,2,1,34,2,750,1
hardcorenas_c,3,0,35,1,750,1
hardcorenas_c,1,0,36,3,750,1
hardcorenas_c,3,1,37,3,1000,1
hardcorenas_c,2,0,38,1,1000,1
hardcorenas_c,2,1,39,2,1000,1
hardcorenas_c,2,1,40,2,1500,1
hardcorenas_c,2,1,41,2,1500,1
hardcorenas_c,3,0,42,1,3000,1
hardcorenas_c,1,1,43,1,3000,1
hardcorenas_c,1,0,44,3,3000,1
hardcorenas_c,1,0,45,3,4000,1
hardcorenas_d,3,1,1,3,1500,1
hardcorenas_d,1,1,2,1,1500,1
hardcorenas_d,2,1,3,2,1500,1
hardcorenas_d,3,0,4,2,1500,1
hardcorenas_d,3,1,5,3,1500,1
hardcorenas_d,2,1,6,2,1500,1
hardcorenas_d,3,1,7,3,1500,1
hardcorenas_d,2,1,8,2,1500,1
hardcorenas_d,1,0,9,2,1500,1
hardcorenas_d,1,1,10,1,1500,1
hardcorenas_d,1,1,11,1,1500,1
hardcorenas_d,2,1,12,2,1500,1
hardcorenas_d,2,0,13,3,1000,1
hardcorenas_d,1,1,14,1,1000,1
hardcorenas_d,2,1,15,2,1000,1
hardcorenas_d,2,0,16,3,1000,1
hardcorenas_d,1,1,17,1,1000,1
hardcorenas_d,2,1,18,2,1000,1
hardcorenas_d,1,1,19,1,1000,1
hardcorenas_d,2,0,20,3,750,1
hardcorenas_d,1,1,21,1,750,1
hardcorenas_d,3,1,22,3,750,1
hardcorenas_d,1,1,23,1,750,1
hardcorenas_d,2,0,24,1,750,1
hardcorenas_d,1,0,25,2,750,1
hardcorenas_d,3,0,26,2,750,1
hardcorenas_d,2,1,27,2,750,1
hardcorenas_d,1,1,28,1,750,1
hardcorenas_d,1,1,29,1,750,1
hardcorenas_d,2,1,30,2,750,1
hardcorenas_d,3,1,31,3,750,1
hardcorenas_d,3,0,32,1,750,1
hardcorenas_d,2,0,33,1,750,1
hardcorenas_d,2,1,34,2,750,1
hardcorenas_d,1,1,35,1,750,1
hardcorenas_d,3,1,36,3,750,1
hardcorenas_d,3,1,37,3,1000,1
hardcorenas_d,1,1,38,1,1000,1
hardcorenas_d,2,1,39,2,1000,1
hardcorenas_d,2,1,40,2,1500,1
hardcorenas_d,1,0,41,2,1500,1
hardcorenas_d,1,1,42,1,3000,1
hardcorenas_d,2,0,43,1,3000,1
hardcorenas_d,3,1,44,3,3000,1
hardcorenas_d,1,0,45,3,4000,1
hardcorenas_e,3,1,1,3,1500,1
hardcorenas_e,1,1,2,1,1500,1
hardcorenas_e,2,1,3,2,1500,1
hardcorenas_e,2,1,4,2,1500,1
hardcorenas_e,1,0,5,3,1500,1
hardcorenas_e,2,1,6,2,1500,1
hardcorenas_e,3,1,7,3,1500,1
hardcorenas_e,1,0,8,2,1500,1
hardcorenas_e,3,0,9,2,1500,1
hardcorenas_e,1,1,10,1,1500,1
hardcorenas_e,1,1,11,1,1500,1
hardcorenas_e,2,1,12,2,1500,1
hardcorenas_e,1,0,13,3,1000,1
hardcorenas_e,2,0,14,1,1000,1
hardcorenas_e,1,0,15,2,1000,1
hardcorenas_e,2,0,16,3,1000,1
hardcorenas_e,3,0,17,1,1000,1
hardcorenas_e,2,1,18,2,1000,1
hardcorenas_e,3,0,19,1,1000,1
hardcorenas_e,3,1,20,3,750,1
hardcorenas_e,3,0,21,1,750,1
hardcorenas_e,1,0,22,3,750,1
hardcorenas_e,1,1,23,1,750,1
hardcorenas_e,3,0,24,1,750,1
hardcorenas_e,2,1,25,2,750,1
hardcorenas_e,2,1,26,2,750,1
hardcorenas_e,2,1,27,2,750,1
hardcorenas_e,1,1,28,1,750,1
hardcorenas_e,1,1,29,1,750,1
hardcorenas_e,3,0,30,2,750,1
hardcorenas_e,3,1,31,3,750,1
hardcorenas_e,2,0,32,1,750,1
hardcorenas_e,3,0,33,1,750,1
hardcorenas_e,2,1,34,2,750,1
hardcorenas_e,1,1,35,1,750,1
hardcorenas_e,2,0,36,3,750,1
hardcorenas_e,1,0,37,3,1000,1
hardcorenas_e,2,0,38,1,1000,1
hardcorenas_e,1,0,39,2,1000,1
hardcorenas_e,2,1,40,2,1500,1
hardcorenas_e,2,1,41,2,1500,1
hardcorenas_e,1,1,42,1,3000,1
hardcorenas_e,3,0,43,1,3000,1
hardcorenas_e,1,0,44,3,3000,1
hardcorenas_e,1,0,45,3,4000,1
hardcorenas_f,3,1,1,3,1500,1
hardcorenas_f,1,1,2,1,1500,1
hardcorenas_f,2,1,3,2,1500,1
hardcorenas_f,2,1,4,2,1500,1
hardcorenas_f,1,0,5,3,1500,1
hardcorenas_f,2,1,6,2,1500,1
hardcorenas_f,2,0,7,3,1500,1
hardcorenas_f,2,1,8,2,1500,1
hardcorenas_f,2,1,9,2,1500,1
hardcorenas_f,1,1,10,1,1500,1
hardcorenas_f,1,1,11,1,1500,1
hardcorenas_f,2,1,12,2,1500,1
hardcorenas_f,1,0,13,3,1000,1
hardcorenas_f,2,0,14,1,1000,1
hardcorenas_f,1,0,15,2,1000,1
hardcorenas_f,1,0,16,3,1000,1
hardcorenas_f,1,1,17,1,1000,1
hardcorenas_f,2,1,18,2,1000,1
hardcorenas_f,3,0,19,1,1000,1
hardcorenas_f,3,1,20,3,750,1
hardcorenas_f,1,1,21,1,750,1
hardcorenas_f,3,1,22,3,750,1
hardcorenas_f,1,1,23,1,750,1
hardcorenas_f,2,0,24,1,750,1
hardcorenas_f,3,0,25,2,750,1
hardcorenas_f,2,1,26,2,750,1
hardcorenas_f,2,1,27,2,750,1
hardcorenas_f,3,0,28,1,750,1
hardcorenas_f,1,1,29,1,750,1
hardcorenas_f,2,1,30,2,750,1
hardcorenas_f,3,1,31,3,750,1
hardcorenas_f,3,0,32,1,750,1
hardcorenas_f,3,0,33,1,750,1
hardcorenas_f,2,1,34,2,750,1
hardcorenas_f,1,1,35,1,750,1
hardcorenas_f,1,0,36,3,750,1
hardcorenas_f,3,1,37,3,1000,1
hardcorenas_f,3,0,38,1,1000,1
hardcorenas_f,2,1,39,2,1000,1
hardcorenas_f,2,1,40,2,1500,1
hardcorenas_f,2,1,41,2,1500,1
hardcorenas_f,2,0,42,1,3000,1
hardcorenas_f,1,1,43,1,3000,1
hardcorenas_f,2,0,44,3,3000,1
hardcorenas_f,1,0,45,3,4000,1
hrnet_w18,3,1,1,3,1500,1
hrnet_w18,1,1,2,1,1500,1
hrnet_w18,2,1,3,2,1500,1
hrnet_w18,2,1,4,2,1500,1
hrnet_w18,3,1,5,3,1500,1
hrnet_w18,3,0,6,2,1500,1
hrnet_w18,3,1,7,3,1500,1
hrnet_w18,3,0,8,2,1500,1
hrnet_w18,2,1,9,2,1500,1
hrnet_w18,1,1,10,1,1500,1
hrnet_w18,1,1,11,1,1500,1
hrnet_w18,2,1,12,2,1500,1
hrnet_w18,3,1,13,3,1000,1
hrnet_w18,1,1,14,1,1000,1
hrnet_w18,2,1,15,2,1000,1
hrnet_w18,1,0,16,3,1000,1
hrnet_w18,1,1,17,1,1000,1
hrnet_w18,2,1,18,2,1000,1
hrnet_w18,3,0,19,1,1000,1
hrnet_w18,3,1,20,3,750,1
hrnet_w18,1,1,21,1,750,1
hrnet_w18,2,0,22,3,750,1
hrnet_w18,1,1,23,1,750,1
hrnet_w18,1,1,24,1,750,1
hrnet_w18,1,0,25,2,750,1
hrnet_w18,3,0,26,2,750,1
hrnet_w18,2,1,27,2,750,1
hrnet_w18,3,0,28,1,750,1
hrnet_w18,1,1,29,1,750,1
hrnet_w18,2,1,30,2,750,1
hrnet_w18,3,1,31,3,750,1
hrnet_w18,3,0,32,1,750,1
hrnet_w18,1,1,33,1,750,1
hrnet_w18,2,1,34,2,750,1
hrnet_w18,1,1,35,1,750,1
hrnet_w18,1,0,36,3,750,1
hrnet_w18,1,0,37,3,1000,1
hrnet_w18,1,1,38,1,1000,1
hrnet_w18,2,1,39,2,1000,1
hrnet_w18,1,0,40,2,1500,1
hrnet_w18,2,1,41,2,1500,1
hrnet_w18,1,1,42,1,3000,1
hrnet_w18,2,0,43,1,3000,1
hrnet_w18,3,1,44,3,3000,1
hrnet_w18,3,1,45,3,4000,1
hrnet_w18_small,3,1,1,3,1500,1
hrnet_w18_small,1,1,2,1,1500,1
hrnet_w18_small,1,0,3,2,1500,1
hrnet_w18_small,3,0,4,2,1500,1
hrnet_w18_small,1,0,5,3,1500,1
hrnet_w18_small,3,0,6,2,1500,1
hrnet_w18_small,3,1,7,3,1500,1
hrnet_w18_small,2,1,8,2,1500,1
hrnet_w18_small,2,1,9,2,1500,1
hrnet_w18_small,1,1,10,1,1500,1
hrnet_w18_small,1,1,11,1,1500,1
hrnet_w18_small,2,1,12,2,1500,1
hrnet_w18_small,2,0,13,3,1000,1
hrnet_w18_small,3,0,14,1,1000,1
hrnet_w18_small,1,0,15,2,1000,1
hrnet_w18_small,2,0,16,3,1000,1
hrnet_w18_small,1,1,17,1,1000,1
hrnet_w18_small,2,1,18,2,1000,1
hrnet_w18_small,2,0,19,1,1000,1
hrnet_w18_small,3,1,20,3,750,1
hrnet_w18_small,3,0,21,1,750,1
hrnet_w18_small,2,0,22,3,750,1
hrnet_w18_small,1,1,23,1,750,1
hrnet_w18_small,1,1,24,1,750,1
hrnet_w18_small,2,1,25,2,750,1
hrnet_w18_small,3,0,26,2,750,1
hrnet_w18_small,2,1,27,2,750,1
hrnet_w18_small,1,1,28,1,750,1
hrnet_w18_small,1,1,29,1,750,1
hrnet_w18_small,2,1,30,2,750,1
hrnet_w18_small,1,0,31,3,750,1
hrnet_w18_small,1,1,32,1,750,1
hrnet_w18_small,1,1,33,1,750,1
hrnet_w18_small,2,1,34,2,750,1
hrnet_w18_small,1,1,35,1,750,1
hrnet_w18_small,3,1,36,3,750,1
hrnet_w18_small,2,0,37,3,1000,1
hrnet_w18_small,1,1,38,1,1000,1
